y620,0.1,0.0908078,0.0835752,0.0797548,0.0799955,0.0841459,0.0914949,0.101098,0.112046,0.12362,0.135319,0.146831,0.157971,0.168632,0.17875,0.18828,0.197187,0.205443,0.213023,0.219904,0.226068,0.231497,0.236178,0.2401,0.243257,0.245643,0.247257,0.2481,0.248178,0.247497,0.246068,0.243904,0.241023,0.237443,0.233187,0.228279,0.222746,0.216618,0.209927,0.202708,0.194996,0.186831,0.178252,0.169301,0.160021,0.150457,0.140654,0.13066,0.120521,0.110285,0.1,0.0897155,0.0794794,0.0693402,0.0593456,0.049543,0.039979,0.0306992,0.0217482,0.0131692,0.00500391,-0.00270756,-0.00992687,-0.0166176,-0.0227455,-0.0282785,-0.0331869,-0.0374433,-0.0410231,-0.0439043,-0.0460676,-0.0474965,-0.0481777,-0.0481003,-0.047257,-0.045643,-0.043257,-0.0401003,-0.0361777,-0.0314966,-0.0260676,-0.0199043,-0.0130233,-0.00544396,0.00281069,0.0117131,0.0212274,0.031301,0.0418444,0.052693,0.06354,0.0738406,0.0827049,0.0888335,0.090581,0.0862321,0.0745039,0.0551503,0.0294073,0,
y630,0.1,0.0909842,0.0838823,0.0801203,0.0803474,0.0844338,0.0916978,0.101219,0.112102,0.123631,0.135302,0.146797,0.157928,0.168583,0.178697,0.188224,0.197129,0.205383,0.21296,0.21984,0.226001,0.231429,0.236109,0.240031,0.243188,0.245574,0.247188,0.248031,0.248109,0.247429,0.246001,0.24384,0.24096,0.237382,0.233128,0.228222,0.222692,0.216567,0.209879,0.202663,0.194955,0.186794,0.178218,0.169271,0.159995,0.150436,0.140637,0.130647,0.120512,0.11028,0.1,0.0897198,0.0794881,0.0693532,0.0593628,0.0495645,0.0400046,0.0307288,0.0217817,0.0132065,0.00504476,-0.00266327,-0.0098793,-0.016567,-0.022692,-0.0282223,-0.0331282,-0.0373824,-0.0409602,-0.0438397,-0.0460015,-0.0474292,-0.0481094,-0.0480314,-0.0471876,-0.0455735,-0.0431876,-0.0400314,-0.0361094,-0.0314292,-0.0260015,-0.0198397,-0.0129604,-0.00538318,0.00286899,0.0117681,0.0212777,0.0313433,0.0418719,0.0526928,0.0634908,0.0737113,0.0824587,0.0884392,0.0900323,0.0855679,0.0738176,0.0545752,0.0290775,0,
y640,0.1,0.0911564,0.0841829,0.0804793,0.0806947,0.0847198,0.0919009,0.101341,0.11216,0.123644,0.135287,0.146765,0.157885,0.168535,0.178644,0.188168,0.19707,0.205322,0.212897,0.219775,0.225935,0.231362,0.236041,0.239962,0.243118,0.245504,0.247118,0.247962,0.248041,0.247362,0.245935,0.243775,0.240897,0.237322,0.23307,0.228166,0.222638,0.216516,0.209832,0.202619,0.194914,0.186756,0.178185,0.169242,0.15997,0.150414,0.14062,0.130634,0.120503,0.110276,0.1,0.0897242,0.0794968,0.0693662,0.0593801,0.0495859,0.0400301,0.0307584,0.0218152,0.0132437,0.00508559,-0.00261899,-0.00983175,-0.0165163,-0.0226385,-0.0281661,-0.0330696,-0.0373215,-0.0408974,-0.0437751,-0.0459354,-0.047362,-0.0480412,-0.0479625,-0.0471183,-0.0455041,-0.0431183,-0.0399625,-0.0360412,-0.031362,-0.0259354,-0.0197752,-0.0128976,-0.00532244,0.00292722,0.0118231,0.0213278,0.0313849,0.0418982,0.0526908,0.0634389,0.0735788,0.0822097,0.0880443,0.0894871,0.0849122,0.0731433,0.0540122,0.0287553,0,
y650,0.1,0.0913247,0.0844772,0.080832,0.0810376,0.0850038,0.0921042,0.101465,0.11222,0.123658,0.135272,0.146732,0.157843,0.168486,0.178592,0.188112,0.197011,0.205261,0.212835,0.219711,0.225869,0.231295,0.235973,0.239894,0.243049,0.245435,0.247049,0.247894,0.247973,0.247295,0.245869,0.243711,0.240835,0.237261,0.233011,0.22811,0.222585,0.216466,0.209784,0.202575,0.194874,0.186719,0.178151,0.169212,0.159944,0.150393,0.140603,0.130621,0.120494,0.110271,0.1,0.0897286,0.0795055,0.0693792,0.0593974,0.0496074,0.0400557,0.030788,0.0218486,0.0132809,0.0051264,-0.00257473,-0.00978422,-0.0164657,-0.022585,-0.0281099,-0.0330109,-0.0372607,-0.0408345,-0.0437105,-0.0458694,-0.0472947,-0.047973,-0.0478936,-0.047049,-0.0454346,-0.043049,-0.0398936,-0.035973,-0.0312947,-0.0258694,-0.0197106,-0.0128348,-0.00526173,0.00298538,0.0118779,0.0213775,0.031426,0.0419233,0.0526868,0.0633841,0.073443,0.081958,0.0876491,0.0889455,0.0842647,0.0724807,0.0534609,0.0284405,0,
y660,0.1,0.0914892,0.0847654,0.0811786,0.081376,0.0852859,0.0923077,0.101591,0.112282,0.123674,0.135258,0.146701,0.157801,0.168438,0.178539,0.188056,0.196953,0.2052,0.212772,0.219646,0.225803,0.231227,0.235905,0.239825,0.24298,0.245365,0.24698,0.247825,0.247905,0.247227,0.245803,0.243646,0.240772,0.2372,0.232952,0.228054,0.222531,0.216415,0.209737,0.20253,0.194833,0.186682,0.178118,0.169182,0.159919,0.150371,0.140585,0.130608,0.120486,0.110267,0.1,0.0897329,0.0795142,0.0693922,0.0594146,0.0496288,0.0400813,0.0308175,0.0218821,0.0133181,0.0051672,-0.00253048,-0.0097367,-0.0164151,-0.0225315,-0.0280538,-0.0329523,-0.0371998,-0.0407717,-0.043646,-0.0458034,-0.0472275,-0.0479048,-0.0478247,-0.0469797,-0.0453652,-0.0429797,-0.0398247,-0.0359048,-0.0312275,-0.0258034,-0.0196461,-0.0127721,-0.00520107,0.00304346,0.0119325,0.0214269,0.0314664,0.0419473,0.0526808,0.0633267,0.073304,0.0817039,0.0872535,0.0884076,0.0836254,0.0718295,0.0529209,0.0281327,0,
y670,0.1,0.09165,0.0850477,0.0815191,0.0817101,0.085566,0.0925112,0.101718,0.112345,0.123691,0.135245,0.14667,0.157759,0.168389,0.178486,0.188,0.196894,0.205139,0.212709,0.219581,0.225737,0.23116,0.235837,0.239756,0.24291,0.245296,0.24691,0.247756,0.247837,0.24716,0.245737,0.243581,0.240709,0.237139,0.232894,0.227998,0.222478,0.216365,0.209689,0.202486,0.194792,0.186645,0.178084,0.169153,0.159893,0.15035,0.140568,0.130595,0.120477,0.110263,0.1,0.0897373,0.0795229,0.0694052,0.0594319,0.0496503,0.0401068,0.0308471,0.0219155,0.0133553,0.00520799,-0.00248625,-0.00968919,-0.0163645,-0.022478,-0.0279976,-0.0328937,-0.037139,-0.0407089,-0.0435815,-0.0457374,-0.0471603,-0.0478366,-0.0477559,-0.0469105,-0.0452958,-0.0429105,-0.0397559,-0.0358366,-0.0311603,-0.0257374,-0.0195816,-0.0127093,-0.00514046,0.00310147,0.011987,0.021476,0.0315061,0.04197,0.0526729,0.0632665,0.073162,0.0814473,0.0868579,0.0878733,0.0829942,0.0711894,0.0523917,0.0278317,0,
y680,0.1,0.0918073,0.0853243,0.0818539,0.08204,0.085844,0.0927147,0.101845,0.11241,0.12371,0.135234,0.14664,0.157718,0.168341,0.178434,0.187944,0.196836,0.205079,0.212646,0.219517,0.225671,0.231093,0.235768,0.239687,0.242841,0.245226,0.246841,0.247687,0.247768,0.247093,0.245671,0.243517,0.240646,0.237078,0.232835,0.227942,0.222425,0.216314,0.209642,0.202442,0.194751,0.186608,0.178051,0.169123,0.159868,0.150328,0.140551,0.130582,0.120468,0.110258,0.1,0.0897416,0.0795316,0.0694182,0.0594492,0.0496717,0.0401323,0.0308766,0.0219489,0.0133924,0.00524876,-0.00244203,-0.00964171,-0.016314,-0.0224246,-0.0279415,-0.0328352,-0.0370783,-0.0406462,-0.043517,-0.0456714,-0.0470931,-0.0477685,-0.047687,-0.0468412,-0.0452265,-0.0428412,-0.039687,-0.0357685,-0.0310931,-0.0256714,-0.0195171,-0.0126466,-0.00507988,0.00315939,0.0120413,0.0215247,0.0315451,0.0419915,0.0526631,0.0632037,0.0730171,0.0811886,0.0864624,0.0873428,0.0823709,0.07056,0.0518731,0.0275372,0,
y690,0.1,0.0919612,0.0855955,0.082183,0.0823656,0.08612,0.0929181,0.101974,0.112476,0.12373,0.135223,0.14661,0.157677,0.168294,0.178381,0.187889,0.196778,0.205018,0.212584,0.219453,0.225605,0.231026,0.2357,0.239618,0.242772,0.245157,0.246772,0.247618,0.2477,0.247026,0.245605,0.243453,0.240583,0.237017,0.232777,0.227885,0.222371,0.216263,0.209594,0.202398,0.19471,0.18657,0.178018,0.169094,0.159842,0.150307,0.140534,0.130569,0.12046,0.110254,0.1,0.089746,0.0795403,0.0694312,0.0594664,0.0496931,0.0401579,0.0309061,0.0219823,0.0134296,0.00528952,-0.00239783,-0.00959424,-0.0162634,-0.0223711,-0.0278854,-0.0327766,-0.0370175,-0.0405834,-0.0434525,-0.0456055,-0.0470259,-0.0477004,-0.0476182,-0.046772,-0.0451571,-0.042772,-0.0396182,-0.0357004,-0.0310259,-0.0256055,-0.0194526,-0.012584,-0.00501936,0.00321723,0.0120954,0.021573,0.0315835,0.0420118,0.0526513,0.0631382,0.0728693,0.0809278,0.086067,0.0868161,0.0817554,0.0699412,0.0513647,0.0272491,0,
y700,0.1,0.0921118,0.0858613,0.0825066,0.0826871,0.086394,0.0931214,0.102104,0.112544,0.123752,0.135214,0.146581,0.157636,0.168246,0.178329,0.187833,0.196719,0.204957,0.212521,0.219388,0.22554,0.230959,0.235632,0.239549,0.242703,0.245088,0.246703,0.247549,0.247632,0.246959,0.24554,0.243388,0.240521,0.236957,0.232718,0.227829,0.222318,0.216213,0.209547,0.202354,0.19467,0.186533,0.177984,0.169064,0.159817,0.150285,0.140516,0.130556,0.120451,0.11025,0.1,0.0897503,0.079549,0.0694442,0.0594836,0.0497146,0.0401834,0.0309357,0.0220157,0.0134667,0.00533027,-0.00235365,-0.00954679,-0.0162129,-0.0223177,-0.0278293,-0.0327181,-0.0369567,-0.0405207,-0.0433881,-0.0455395,-0.0469588,-0.0476323,-0.0475495,-0.0467028,-0.0450878,-0.0427028,-0.0395495,-0.0356323,-0.0309588,-0.0255396,-0.0193882,-0.0125213,-0.00495888,0.00327498,0.0121494,0.021621,0.0316211,0.0420308,0.0526376,0.0630702,0.0727188,0.0806651,0.0856719,0.0862932,0.0811476,0.0693326,0.0508662,0.0269671,0,
y710,0.1,0.0922592,0.0861219,0.0828247,0.0830044,0.0866658,0.0933244,0.102236,0.112613,0.123774,0.135205,0.146553,0.157596,0.168199,0.178277,0.187777,0.196661,0.204896,0.212458,0.219324,0.225474,0.230892,0.235564,0.239481,0.242634,0.245019,0.246634,0.247481,0.247564,0.246892,0.245474,0.243324,0.240458,0.236896,0.23266,0.227773,0.222264,0.216162,0.209499,0.202309,0.194629,0.186496,0.177951,0.169035,0.159791,0.150264,0.140499,0.130543,0.120442,0.110245,0.1,0.0897547,0.0795577,0.0694572,0.0595009,0.049736,0.0402089,0.0309652,0.0220491,0.0135039,0.005371,-0.00230948,-0.00949936,-0.0161624,-0.0222643,-0.0277733,-0.0326596,-0.036896,-0.040458,-0.0433236,-0.0454736,-0.0468916,-0.0475642,-0.0474807,-0.0466337,-0.0450185,-0.0426337,-0.0394807,-0.0355642,-0.0308917,-0.0254737,-0.0193238,-0.0124587,-0.00489845,0.00333263,0.0122031,0.0216685,0.0316579,0.0420485,0.0526219,0.0629996,0.0725656,0.0804005,0.0852772,0.0857742,0.0805473,0.0687339,0.0503772,0.026691,0,
y720,0.1,0.0924035,0.0863775,0.0831376,0.0833178,0.0869355,0.0935271,0.102367,0.112683,0.123799,0.135198,0.146526,0.157557,0.168151,0.178225,0.187722,0.196603,0.204836,0.212395,0.219259,0.225408,0.230825,0.235496,0.239412,0.242565,0.244949,0.246565,0.247412,0.247496,0.246825,0.245408,0.243259,0.240395,0.236835,0.232601,0.227717,0.222211,0.216112,0.209452,0.202265,0.194588,0.186459,0.177918,0.169005,0.159766,0.150243,0.140482,0.13053,0.120434,0.110241,0.1,0.089759,0.0795664,0.0694702,0.0595181,0.0497574,0.0402344,0.0309947,0.0220825,0.013541,0.00541171,-0.00226532,-0.00945194,-0.0161119,-0.022211,-0.0277172,-0.0326011,-0.0368353,-0.0403953,-0.0432592,-0.0454077,-0.0468246,-0.0474962,-0.047412,-0.0465646,-0.0449492,-0.0425646,-0.039412,-0.0354962,-0.0308246,-0.0254078,-0.0192595,-0.0123962,-0.00483808,0.00339017,0.0122567,0.0217157,0.0316941,0.042065,0.0526043,0.0629266,0.0724098,0.0801343,0.084883,0.085259,0.0799545,0.068145,0.0498976,0.0264205,0,
y730,0.1,0.0925448,0.0866283,0.0834454,0.0836272,0.0872032,0.0937295,0.1025,0.112755,0.123824,0.135191,0.146499,0.157517,0.168105,0.178173,0.187666,0.196544,0.204775,0.212333,0.219195,0.225342,0.230757,0.235428,0.239343,0.242495,0.24488,0.246495,0.247343,0.247428,0.246757,0.245342,0.243195,0.240333,0.236775,0.232543,0.227661,0.222158,0.216061,0.209405,0.202221,0.194548,0.186422,0.177884,0.168976,0.15974,0.150221,0.140465,0.130517,0.120425,0.110237,0.1,0.0897634,0.0795751,0.0694831,0.0595353,0.0497788,0.0402599,0.0310241,0.0221158,0.0135781,0.00545241,-0.00222119,-0.00940454,-0.0160614,-0.0221576,-0.0276612,-0.0325426,-0.0367746,-0.0403327,-0.0431948,-0.0453419,-0.0467575,-0.0474281,-0.0473433,-0.0464954,-0.04488,-0.0424954,-0.0393433,-0.0354281,-0.0307575,-0.025342,-0.0191951,-0.0123336,-0.00477777,0.00344762,0.01231,0.0217624,0.0317294,0.0420801,0.0525848,0.0628511,0.0722515,0.0798665,0.0844895,0.0847478,0.0793691,0.0675656,0.0494269,0.0261556,0,
y740,0.1,0.0926833,0.0868743,0.0837483,0.0839327,0.0874687,0.0939315,0.102634,0.112829,0.123851,0.135186,0.146473,0.157479,0.168058,0.178121,0.187611,0.196486,0.204715,0.21227,0.219131,0.225276,0.23069,0.23536,0.239275,0.242426,0.244811,0.246426,0.247275,0.24736,0.24669,0.245276,0.24313,0.24027,0.236714,0.232484,0.227605,0.222104,0.216011,0.209357,0.202177,0.194507,0.186385,0.177851,0.168946,0.159715,0.1502,0.140447,0.130504,0.120416,0.110232,0.1,0.0897677,0.0795837,0.0694961,0.0595525,0.0498002,0.0402854,0.0310536,0.0221492,0.0136152,0.0054931,-0.00217706,-0.00935715,-0.0160109,-0.0221043,-0.0276052,-0.0324842,-0.036714,-0.0402701,-0.0431305,-0.0452761,-0.0466904,-0.0473601,-0.0472746,-0.0464264,-0.0448108,-0.0424264,-0.0392746,-0.0353601,-0.0306905,-0.0252761,-0.0191308,-0.0122711,-0.00471751,0.00350495,0.0123631,0.0218087,0.0317639,0.042094,0.0525633,0.0627731,0.0720908,0.0795972,0.0840966,0.0842405,0.0787909,0.0669954,0.048965,0.025896,0,
y750,0.1,0.092819,0.0871158,0.0840462,0.0842343,0.0877321,0.0941331,0.102768,0.112903,0.123879,0.135182,0.146448,0.15744,0.168011,0.17807,0.187556,0.196428,0.204654,0.212208,0.219066,0.22521,0.230623,0.235292,0.239206,0.242357,0.244742,0.246357,0.247206,0.247292,0.246623,0.24521,0.243066,0.240207,0.236653,0.232426,0.227549,0.222051,0.215961,0.20931,0.202133,0.194466,0.186348,0.177817,0.168917,0.159689,0.150178,0.14043,0.130491,0.120408,0.110228,0.1,0.0897721,0.0795924,0.0695091,0.0595697,0.0498215,0.0403108,0.0310831,0.0221825,0.0136522,0.00553377,-0.00213296,-0.00930979,-0.0159605,-0.022051,-0.0275493,-0.0324258,-0.0366534,-0.0402075,-0.0430661,-0.0452103,-0.0466234,-0.0472922,-0.047206,-0.0463573,-0.0447416,-0.0423573,-0.039206,-0.0352922,-0.0306234,-0.0252104,-0.0190665,-0.0122087,-0.00465732,0.00356216,0.012416,0.0218546,0.0317977,0.0421065,0.05254,0.0626928,0.0719278,0.0793266,0.0837046,0.083737,0.0782197,0.0664343,0.0485115,0.0256416,0,
y760,0.1,0.092952,0.0873528,0.0843394,0.0845322,0.0879934,0.0943341,0.102903,0.112979,0.123909,0.135178,0.146423,0.157402,0.167965,0.178018,0.187501,0.19637,0.204593,0.212145,0.219002,0.225144,0.230556,0.235224,0.239137,0.242288,0.244672,0.246288,0.247137,0.247224,0.246556,0.245144,0.243002,0.240145,0.236593,0.232367,0.227493,0.221998,0.21591,0.209262,0.202089,0.194426,0.186311,0.177784,0.168887,0.159664,0.150157,0.140413,0.130478,0.120399,0.110224,0.1,0.0897764,0.0796011,0.069522,0.0595869,0.0498429,0.0403363,0.0311125,0.0222158,0.0136893,0.00557443,-0.00208887,-0.00926244,-0.0159101,-0.0219977,-0.0274933,-0.0323674,-0.0365927,-0.0401449,-0.0430018,-0.0451445,-0.0465564,-0.0472242,-0.0471374,-0.0462883,-0.0446724,-0.0422883,-0.0391374,-0.0352242,-0.0305565,-0.0251446,-0.0190022,-0.0121463,-0.00459719,0.00361925,0.0124686,0.0219,0.0318306,0.0421177,0.0525147,0.0626102,0.0717625,0.0790547,0.0833135,0.0832376,0.0776556,0.0658819,0.0480663,0.0253921,0,
y770,0.1,0.0930824,0.0875855,0.0846279,0.0848263,0.0882526,0.0945347,0.103039,0.113056,0.123939,0.135176,0.146399,0.157365,0.167919,0.177967,0.187445,0.196312,0.204533,0.212083,0.218938,0.225079,0.230489,0.235156,0.239069,0.242219,0.244603,0.246219,0.247069,0.247156,0.246489,0.245079,0.242938,0.240082,0.236532,0.232309,0.227437,0.221944,0.21586,0.209215,0.202045,0.194385,0.186274,0.177751,0.168858,0.159638,0.150136,0.140396,0.130465,0.12039,0.110219,0.1,0.0897808,0.0796097,0.069535,0.0596041,0.0498643,0.0403618,0.031142,0.0222492,0.0137264,0.00561507,-0.00204479,-0.0092151,-0.0158597,-0.0219444,-0.0274374,-0.032309,-0.0365321,-0.0400823,-0.0429375,-0.0450787,-0.0464894,-0.0471563,-0.0470688,-0.0462193,-0.0446033,-0.0422193,-0.0390688,-0.0351563,-0.0304895,-0.0250788,-0.018938,-0.0120839,-0.00453712,0.00367621,0.012521,0.0219449,0.0318627,0.0421276,0.0524876,0.0625253,0.0715951,0.0787817,0.0829234,0.082742,0.0770983,0.0653382,0.047629,0.0251475,0,
y780,0.1,0.0932103,0.087814,0.084912,0.0851168,0.0885096,0.0947347,0.103175,0.113134,0.123971,0.135175,0.146376,0.157328,0.167874,0.177916,0.18739,0.196254,0.204473,0.21202,0.218873,0.225013,0.230423,0.235088,0.239,0.24215,0.244534,0.24615,0.247,0.247088,0.246422,0.245013,0.242873,0.24002,0.236472,0.232251,0.227381,0.221891,0.215809,0.209168,0.202001,0.194344,0.186237,0.177718,0.168829,0.159613,0.150114,0.140379,0.130452,0.120382,0.110215,0.1,0.0897851,0.0796184,0.0695479,0.0596213,0.0498856,0.0403872,0.0311714,0.0222825,0.0137634,0.0056557,-0.00200073,-0.00916779,-0.0158093,-0.0218911,-0.0273814,-0.0322506,-0.0364716,-0.0400198,-0.0428733,-0.045013,-0.0464225,-0.0470884,-0.0470002,-0.0461503,-0.0445341,-0.0421503,-0.0390002,-0.0350884,-0.0304225,-0.0250131,-0.0188738,-0.0120215,-0.00447713,0.00373304,0.0125731,0.0219894,0.0318939,0.0421362,0.0524586,0.0624382,0.0714256,0.0785077,0.0825343,0.0822504,0.0765479,0.0648027,0.0471995,0.0249076,0,
y790,0.1,0.0933357,0.0880385,0.0851916,0.0854038,0.0887645,0.094934,0.103312,0.113213,0.124004,0.135175,0.146354,0.157291,0.167828,0.177865,0.187335,0.196196,0.204412,0.211958,0.218809,0.224947,0.230356,0.235021,0.238932,0.242081,0.244465,0.246081,0.246932,0.247021,0.246356,0.244947,0.242809,0.239957,0.236411,0.232192,0.227326,0.221838,0.215759,0.20912,0.201957,0.194304,0.1862,0.177684,0.168799,0.159587,0.150093,0.140361,0.130439,0.120373,0.110211,0.1,0.0897894,0.0796271,0.0695609,0.0596385,0.049907,0.0404126,0.0312008,0.0223157,0.0138004,0.00569631,-0.00195669,-0.00912049,-0.0157589,-0.0218379,-0.0273255,-0.0321923,-0.036411,-0.0399572,-0.042809,-0.0449473,-0.0463556,-0.0470205,-0.0469316,-0.0460813,-0.0444651,-0.0420813,-0.0389316,-0.0350206,-0.0303556,-0.0249474,-0.0188097,-0.0119593,-0.00441721,0.00378973,0.012625,0.0220333,0.0319243,0.0421434,0.0524277,0.0623489,0.0712542,0.0782327,0.0821464,0.0817627,0.076004,0.0642755,0.0467775,0.0246722,0,
y800,0.1,0.0934587,0.088259,0.0854669,0.0856871,0.0890173,0.0951328,0.103449,0.113293,0.124038,0.135175,0.146332,0.157255,0.167783,0.177814,0.18728,0.196138,0.204352,0.211895,0.218745,0.224882,0.230289,0.234953,0.238863,0.242012,0.244396,0.246012,0.246863,0.246953,0.246289,0.244882,0.242745,0.239895,0.23635,0.232134,0.22727,0.221785,0.215709,0.209073,0.201913,0.194263,0.186163,0.177651,0.16877,0.159562,0.150072,0.140344,0.130426,0.120364,0.110206,0.1,0.0897938,0.0796357,0.0695738,0.0596557,0.0499283,0.0404381,0.0312302,0.022349,0.0138374,0.00573691,-0.00191266,-0.0090732,-0.0157086,-0.0217847,-0.0272697,-0.032134,-0.0363505,-0.0398947,-0.0427448,-0.0448816,-0.0462887,-0.0469527,-0.0468631,-0.0460124,-0.044396,-0.0420124,-0.0388631,-0.0349527,-0.0302887,-0.0248818,-0.0187455,-0.011897,-0.00435737,0.00384628,0.0126766,0.0220768,0.0319538,0.0421493,0.052395,0.0622575,0.0710808,0.0779568,0.0817596,0.081279,0.0754668,0.0637563,0.0463629,0.0244412,0,
y810,0.1,0.0935795,0.0884757,0.085738,0.085967,0.089268,0.0953308,0.103586,0.113374,0.124073,0.135177,0.146311,0.15722,0.167738,0.177763,0.187225,0.19608,0.204291,0.211833,0.218681,0.224816,0.230222,0.234885,0.238795,0.241943,0.244327,0.245943,0.246795,0.246885,0.246222,0.244816,0.242681,0.239832,0.23629,0.232076,0.227214,0.221731,0.215658,0.209026,0.201869,0.194223,0.186126,0.177618,0.16874,0.159537,0.15005,0.140327,0.130413,0.120356,0.110202,0.1,0.0897981,0.0796444,0.0695868,0.0596729,0.0499497,0.0404635,0.0312596,0.0223823,0.0138744,0.0057775,-0.00186865,-0.00902594,-0.0156582,-0.0217315,-0.0272138,-0.0320757,-0.03629,-0.0398323,-0.0426806,-0.0448159,-0.0462218,-0.0468849,-0.0467946,-0.0459435,-0.0443269,-0.0419435,-0.0387946,-0.0348849,-0.0302219,-0.0248161,-0.0186814,-0.0118348,-0.00429761,0.00390268,0.0127278,0.0221197,0.0319825,0.0421538,0.0523605,0.062164,0.0709055,0.0776802,0.0813741,0.0807991,0.0749359,0.0632448,0.0459553,0.0242144,0,
y820,0.1,0.093698,0.0886887,0.086005,0.0862435,0.0895165,0.0955281,0.103724,0.113456,0.12411,0.13518,0.146291,0.157185,0.167694,0.177712,0.187171,0.196022,0.204231,0.21177,0.218617,0.22475,0.230155,0.234817,0.238726,0.241875,0.244258,0.245875,0.246726,0.246817,0.246155,0.24475,0.242616,0.23977,0.23623,0.232017,0.227158,0.221678,0.215608,0.208979,0.201825,0.194182,0.186089,0.177584,0.168711,0.159511,0.150029,0.14031,0.1304,0.120347,0.110198,0.1,0.0898024,0.079653,0.0695997,0.05969,0.049971,0.0404889,0.031289,0.0224155,0.0139114,0.00581807,-0.00182465,-0.00897869,-0.0156079,-0.0216783,-0.0271579,-0.0320174,-0.0362295,-0.0397698,-0.0426164,-0.0447503,-0.0461549,-0.0468171,-0.0467261,-0.0458746,-0.0442579,-0.0418746,-0.0387261,-0.0348171,-0.030155,-0.0247505,-0.0186173,-0.0117727,-0.00423793,0.00395892,0.0127788,0.0221621,0.0320103,0.042157,0.0523242,0.0620684,0.0707285,0.077403,0.0809899,0.0803232,0.0744114,0.0627409,0.0455547,0.0239918,0,
y830,0.1,0.0938143,0.088898,0.086268,0.0865166,0.089763,0.0957247,0.103862,0.113539,0.124147,0.135183,0.146271,0.15715,0.16765,0.177662,0.187116,0.195964,0.204171,0.211708,0.218552,0.224685,0.230088,0.234749,0.238658,0.241806,0.244189,0.245806,0.246658,0.246749,0.246088,0.244685,0.242552,0.239707,0.236169,0.231959,0.227102,0.221625,0.215558,0.208931,0.201781,0.194141,0.186052,0.177551,0.168682,0.159486,0.150008,0.140293,0.130387,0.120338,0.110193,0.1,0.0898068,0.0796617,0.0696126,0.0597072,0.0499923,0.0405143,0.0313184,0.0224488,0.0139484,0.00585862,-0.00178067,-0.00893146,-0.0155576,-0.0216251,-0.0271021,-0.0319591,-0.036169,-0.0397074,-0.0425523,-0.0446846,-0.0460881,-0.0467493,-0.0466577,-0.0458057,-0.0441889,-0.0418057,-0.0386577,-0.0347493,-0.0300882,-0.0246849,-0.0185533,-0.0117106,-0.00417834,0.00401499,0.0128295,0.0222039,0.0320371,0.0421588,0.0522862,0.0619708,0.0705498,0.0771251,0.0806071,0.0798511,0.0738931,0.0622445,0.0451608,0.0237732,0,
y840,0.1,0.0939286,0.0891038,0.0865271,0.0867864,0.0900074,0.0959206,0.104001,0.113623,0.124186,0.135188,0.146252,0.157116,0.167606,0.177612,0.187062,0.195906,0.204111,0.211646,0.218488,0.224619,0.230021,0.234682,0.238589,0.241737,0.24412,0.245737,0.246589,0.246682,0.246021,0.244619,0.242488,0.239645,0.236109,0.231901,0.227046,0.221572,0.215507,0.208884,0.201737,0.194101,0.186015,0.177518,0.168652,0.15946,0.149986,0.140276,0.130374,0.12033,0.110189,0.1,0.0898111,0.0796703,0.0696256,0.0597243,0.0500136,0.0405397,0.0313478,0.022482,0.0139853,0.00589916,-0.0017367,-0.00888424,-0.0155073,-0.021572,-0.0270463,-0.0319009,-0.0361086,-0.039645,-0.0424882,-0.044619,-0.0460213,-0.0466815,-0.0465892,-0.0457369,-0.0441199,-0.0417369,-0.0385893,-0.0346816,-0.0300214,-0.0246194,-0.0184893,-0.0116485,-0.00411884,0.0040709,0.0128799,0.0222452,0.0320631,0.0421593,0.0522463,0.0618713,0.0703695,0.0768467,0.0802257,0.079383,0.073381,0.0617554,0.0447734,0.0235585,0,
y850,0.1,0.0940408,0.0893061,0.0867823,0.087053,0.0902497,0.0961156,0.10414,0.113708,0.124225,0.135194,0.146234,0.157082,0.167562,0.177562,0.187007,0.195849,0.20405,0.211583,0.218424,0.224554,0.229955,0.234614,0.238521,0.241668,0.244051,0.245668,0.246521,0.246614,0.245955,0.244553,0.242424,0.239583,0.236048,0.231843,0.226991,0.221519,0.215457,0.208837,0.201693,0.19406,0.185978,0.177485,0.168623,0.159435,0.149965,0.140259,0.130362,0.120321,0.110185,0.1,0.0898154,0.079679,0.0696385,0.0597415,0.0500349,0.0405651,0.0313771,0.0225152,0.0140223,0.00593969,-0.00169275,-0.00883704,-0.0154571,-0.0215189,-0.0269905,-0.0318427,-0.0360482,-0.0395826,-0.042424,-0.0445535,-0.0459545,-0.0466138,-0.0465208,-0.0456681,-0.044051,-0.0416681,-0.0385208,-0.0346138,-0.0299546,-0.0245539,-0.0184253,-0.0115865,-0.00405943,0.00412664,0.01293,0.0222859,0.0320881,0.0421585,0.0522047,0.0617699,0.0701876,0.0765678,0.0798457,0.0789186,0.0728748,0.0612733,0.0443925,0.0233476,0,
