x,y,t
-4.18308e-10,-3.78114e-10,538.073
-4.13946e-10,-3.50376e-10,535.764
-4.40131e-10,-3.60345e-10,533.22
-4.62298e-10,-3.77373e-10,530.444
-4.82012e-10,-3.97087e-10,527.439
-5.04936e-10,-3.81361e-10,524.207
-4.9388e-10,-3.55947e-10,520.752
-4.69979e-10,-3.42098e-10,517.077
-4.74669e-10,-3.69221e-10,513.186
-4.76995e-10,-3.41898e-10,509.082
-4.53057e-10,-3.5505e-10,504.77
-4.39132e-10,-3.31689e-10,500.254
-4.24085e-10,-3.54197e-10,495.539
-4.47252e-10,-3.67958e-10,490.628
-4.38868e-10,-3.4249e-10,485.528
-4.1484e-10,-3.30911e-10,480.242
-3.98519e-10,-3.09998e-10,474.777
-3.83504e-10,-2.88314e-10,469.137
-3.9009e-10,-3.13692e-10,463.328
-3.66429e-10,-3.02779e-10,457.356
-3.45148e-10,-3.1752e-10,451.227
-3.67853e-10,-3.29589e-10,444.946
-3.92226e-10,-3.21977e-10,438.521
-3.92571e-10,-3.47324e-10,431.957
-3.8493e-10,-3.71294e-10,425.26
-3.92132e-10,-3.95195e-10,418.438
-4.04234e-10,-3.73592e-10,411.498
-4.21957e-10,-3.90587e-10,404.445
-4.23602e-10,-3.66298e-10,397.287
-4.44911e-10,-3.77614e-10,390.031
-4.48751e-10,-3.54018e-10,382.684
-4.48607e-10,-3.30339e-10,375.254
-4.69904e-10,-3.20528e-10,367.748
-4.68215e-10,-3.43679e-10,360.172
-4.4748e-10,-3.3379e-10,352.536
-4.68347e-10,-3.24782e-10,344.845
-4.8618e-10,-3.11097e-10,337.109
-4.80918e-10,-3.32691e-10,329.333
-4.97685e-10,-3.46884e-10,321.527
-5.15195e-10,-3.59712e-10,313.698
-5.16663e-10,-3.81101e-10,305.853
-5.02249e-10,-3.96606e-10,298
-5.19261e-10,-4.08741e-10,290.147
-5.00169e-10,-4.16527e-10,282.302
-4.91662e-10,-3.98053e-10,274.473
-5.10443e-10,-3.91022e-10,266.667
-5.14435e-10,-3.71662e-10,258.891
-5.18421e-10,-3.90727e-10,251.155
-4.99701e-10,-3.86531e-10,243.464
-4.91903e-10,-4.03734e-10,235.828
-4.85455e-10,-4.21169e-10,228.252
-4.87158e-10,-4.39377e-10,220.746
-4.84744e-10,-4.57199e-10,213.316
-5.01436e-10,-4.51374e-10,205.969
-5.09036e-10,-4.35752e-10,198.713
-4.98117e-10,-4.48865e-10,191.555
-5.14007e-10,-4.54173e-10,184.502
-5.02302e-10,-4.6572e-10,177.562
-5.16582e-10,-4.58219e-10,170.74
-5.10518e-10,-4.72828e-10,164.043
-5.09833e-10,-4.88317e-10,157.479
-5.16743e-10,-4.74788e-10,151.054
-5.05511e-10,-4.84545e-10,144.773
-4.94094e-10,-4.93588e-10,138.644
-4.86892e-10,-4.81288e-10,132.672
-4.79675e-10,-4.93218e-10,126.863
-4.93309e-10,-4.93136e-10,121.223
-5.05843e-10,-4.88605e-10,115.758
-5.12909e-10,-4.99545e-10,110.472
-5.11292e-10,-4.86925e-10,105.372
-5.02105e-10,-4.95291e-10,100.461
-5.01067e-10,-4.83203e-10,95.7458
-5.00274e-10,-4.95021e-10,91.2299
-5.11729e-10,-4.96593e-10,86.918
-5.14372e-10,-4.85621e-10,82.8145
-5.11653e-10,-4.74946e-10,78.9233
-5.20612e-10,-4.80895e-10,75.2484
-5.30433e-10,-4.7718e-10,71.7932
-5.20342e-10,-4.75344e-10,68.5613
-5.25189e-10,-4.66571e-10,65.5559
-5.16444e-10,-4.70996e-10,62.7798
-5.06865e-10,-4.71474e-10,60.2359
-5.15874e-10,-4.74137e-10,57.9266
-5.13602e-10,-4.65209e-10,55.8542
-5.13727e-10,-4.56163e-10,54.0208
-5.14266e-10,-4.65043e-10,52.4282
-5.11366e-10,-4.56772e-10,51.0779
-5.19694e-10,-4.59112e-10,49.9713
-5.13913e-10,-4.52804e-10,49.1095
-5.20273e-10,-4.47191e-10,48.4933
-5.21802e-10,-4.38901e-10,48.1234
-5.30183e-10,-4.39414e-10,48
-5.23527e-10,-4.44516e-10,48.1234
-5.31776e-10,-4.4294e-10,48.4933
-5.3793e-10,-4.487e-10,49.1095
-5.39132e-10,-4.57097e-10,49.9713
-5.31271e-10,-4.60477e-10,51.0779
-5.2297e-10,-4.58038e-10,52.4282
-5.23934e-10,-4.49327e-10,54.0208
-5.32831e-10,-4.49254e-10,55.8542
-5.38869e-10,-4.55991e-10,57.9266
-5.4671e-10,-4.60827e-10,60.2359
-5.45722e-10,-4.7017e-10,62.7798
-5.45251e-10,-4.6059e-10,65.5559
-5.55051e-10,-4.60409e-10,68.5613
-5.48048e-10,-4.53238e-10,71.7932
-5.44874e-10,-4.62991e-10,75.2484
-5.37328e-10,-4.70292e-10,78.9233
-5.38701e-10,-4.59627e-10,82.8145
-5.38609e-10,-4.48611e-10,86.918
-5.46975e-10,-4.41037e-10,91.2299
-5.52769e-10,-4.31032e-10,95.7458
-5.43234e-10,-4.38059e-10,100.461
-5.32076e-10,-4.33294e-10,105.372
-5.41074e-10,-4.41863e-10,110.472
-5.30453e-10,-4.34859e-10,115.758
-5.42849e-10,-4.30863e-10,121.223
-5.49528e-10,-4.1933e-10,126.863
-5.41318e-10,-4.30215e-10,132.672
-5.4552e-10,-4.4351e-10,138.644
-5.55444e-10,-4.33279e-10,144.773
-5.40988e-10,-4.31503e-10,151.054
-5.26829e-10,-4.26938e-10,157.479
-5.33367e-10,-4.13226e-10,164.043
-5.20756e-10,-4.22245e-10,170.74
-5.18251e-10,-4.06628e-10,177.562
-5.28109e-10,-3.9386e-10,184.502
-5.44451e-10,-3.92044e-10,191.555
-5.56141e-10,-3.80043e-10,198.713
-5.73111e-10,-3.81822e-10,205.969
-5.55762e-10,-3.80929e-10,213.316
-5.61365e-10,-3.97697e-10,220.746
-5.74002e-10,-4.10493e-10,228.252
-5.62111e-10,-3.96599e-10,235.828
-5.69653e-10,-3.79608e-10,243.464
-5.63525e-10,-3.61742e-10,251.155
-5.5322e-10,-3.77923e-10,258.891
-5.47017e-10,-3.5946e-10,266.667
-5.32103e-10,-3.72433e-10,274.473
-5.16364e-10,-3.60004e-10,282.302
-4.96074e-10,-3.58601e-10,290.147
-5.00222e-10,-3.78798e-10,298
-5.20317e-10,-3.73066e-10,305.853
-5.09968e-10,-3.54598e-10,313.698
-5.31354e-10,-3.53084e-10,321.527
-5.52969e-10,-3.51103e-10,329.333
-5.31226e-10,-3.4797e-10,337.109
-5.23209e-10,-3.68699e-10,344.845
-5.41146e-10,-3.55151e-10,352.536
-5.23529e-10,-3.4079e-10,360.172
-5.4419e-10,-3.30746e-10,367.748
-5.22708e-10,-3.21949e-10,375.254
-5.28722e-10,-3.44613e-10,382.684
-5.52384e-10,-3.43698e-10,390.031
-5.29831e-10,-3.3577e-10,397.287
-5.12276e-10,-3.19219e-10,404.445
-5.03441e-10,-2.96535e-10,411.498
-5.12924e-10,-2.73884e-10,418.438
-5.32083e-10,-2.58197e-10,425.26
-5.27453e-10,-2.33668e-10,431.957
-5.27135e-10,-2.58824e-10,438.521
-5.0807e-10,-2.42118e-10,444.946
-5.15801e-10,-2.66454e-10,451.227
-5.37624e-10,-2.52855e-10,457.356
-5.12667e-10,-2.59731e-10,463.328
-4.87914e-10,-2.67869e-10,469.137
-4.97327e-10,-2.43398e-10,474.777
-4.71756e-10,-2.49865e-10,480.242
-4.86843e-10,-2.28046e-10,485.528
-4.60181e-10,-2.27307e-10,490.628
-4.48631e-10,-2.03109e-10,495.539
-4.72802e-10,-2.15021e-10,500.254
-4.83634e-10,-1.90208e-10,504.77
-4.86587e-10,-2.17243e-10,509.082
-4.81208e-10,-1.90466e-10,513.186
-5.08628e-10,-1.90786e-10,517.077
-5.21732e-10,-2.14992e-10,520.752
-4.9462e-10,-2.097e-10,524.207
-5.14492e-10,-2.29019e-10,527.439
-5.36308e-10,-2.46251e-10,530.444
-5.26427e-10,-2.7232e-10,533.22
-5.43549e-10,-2.50226e-10,535.764
-5.53686e-10,-2.24106e-10,538.073
-5.25663e-10,-2.2588e-10,540.146
-5.12104e-10,-2.5053e-10,541.979
-5.39479e-10,-2.4384e-10,543.572
-5.51419e-10,-2.18267e-10,544.922
-5.41701e-10,-1.91734e-10,546.029
-5.58861e-10,-2.1422e-10,546.89
-5.8604e-10,-2.22136e-10,547.507
-6.02763e-10,-2.44996e-10,547.877
-5.9093e-10,-2.70741e-10,548
-6.00258e-10,-2.97498e-10,547.877
-5.71926e-10,-2.97222e-10,547.507
-5.48728e-10,-2.8097e-10,546.89
-5.57358e-10,-3.07931e-10,546.029
-5.78573e-10,-3.26639e-10,544.922
-5.98629e-10,-3.46545e-10,543.572
-6.13173e-10,-3.22359e-10,541.979
-5.85323e-10,-3.26665e-10,540.146
-5.96641e-10,-3.52421e-10,538.073
-5.94114e-10,-3.80386e-10,535.764
-5.93086e-10,-3.52386e-10,533.22
-6.21035e-10,-3.5279e-10,530.444
-6.09554e-10,-3.27384e-10,527.439
-6.37016e-10,-3.23062e-10,524.207
-6.17349e-10,-3.42588e-10,520.752
-6.19132e-10,-3.70154e-10,517.077
-6.43729e-10,-3.57797e-10,513.186
-6.32946e-10,-3.32584e-10,509.082
-6.3197e-10,-3.59879e-10,504.77
-6.18441e-10,-3.83471e-10,500.254
-5.91421e-10,-3.85186e-10,495.539
-6.16847e-10,-3.76262e-10,490.628
-6.43638e-10,-3.77341e-10,485.528
-6.37419e-10,-3.51403e-10,480.242
-6.4319e-10,-3.25512e-10,474.777
-6.64983e-10,-3.10654e-10,469.137
-6.45712e-10,-3.28432e-10,463.328
-6.35106e-10,-3.52231e-10,457.356
-6.45061e-10,-3.76128e-10,451.227
-6.65609e-10,-3.60671e-10,444.946
-6.78662e-10,-3.38725e-10,438.521
-6.55926e-10,-3.27517e-10,431.957
-6.37467e-10,-3.10423e-10,425.26
-6.34225e-10,-2.85672e-10,418.438
-6.52378e-10,-2.68831e-10,411.498
-6.38589e-10,-2.8915e-10,404.445
-6.2155e-10,-2.71763e-10,397.287
-6.04591e-10,-2.88924e-10,390.031
-6.09627e-10,-2.65555e-10,382.684
-6.32476e-10,-2.59338e-10,375.254
-6.14113e-10,-2.7392e-10,367.748
-6.12991e-10,-2.97106e-10,360.172
-6.33447e-10,-3.07562e-10,352.536
-6.52316e-10,-2.94892e-10,344.845
-6.47247e-10,-3.16792e-10,337.109
-6.62212e-10,-3.33223e-10,329.333
-6.5988e-10,-3.1138e-10,321.527
-6.60871e-10,-2.89697e-10,313.698
-6.42312e-10,-3.00431e-10,305.853
-6.62864e-10,-2.95353e-10,298
-6.82017e-10,-3.03709e-10,290.147
-6.63675e-10,-3.13129e-10,282.302
-6.5369e-10,-3.30848e-10,274.473
-6.37293e-10,-3.42394e-10,266.667
-6.17647e-10,-3.44583e-10,258.891
-6.02348e-10,-3.3253e-10,251.155
-5.90931e-10,-3.47947e-10,243.464
-5.91525e-10,-3.29069e-10,235.828
-5.84771e-10,-3.46388e-10,228.252
-5.77277e-10,-3.63069e-10,220.746
-5.83774e-10,-3.7984e-10,213.316
-5.99904e-10,-3.87078e-10,205.969
-5.87543e-10,-3.99286e-10,198.713
-5.89872e-10,-4.1619e-10,191.555
-5.73686e-10,-4.11869e-10,184.502
-5.59624e-10,-4.2039e-10,177.562
-5.62468e-10,-4.36267e-10,170.74
-5.48392e-10,-4.29053e-10,164.043
-5.39785e-10,-4.41948e-10,157.479
-5.5391e-10,-4.47537e-10,151.054
-5.60616e-10,-4.34257e-10,144.773
-5.75176e-10,-4.34601e-10,138.644
-5.68405e-10,-4.47143e-10,132.672
-5.8227e-10,-4.48616e-10,126.863
-5.94398e-10,-4.54845e-10,121.223
-6.00462e-10,-4.66713e-10,115.758
-6.12003e-10,-4.72749e-10,110.472
-6.2439e-10,-4.75655e-10,105.372
-6.15046e-10,-4.83846e-10,100.461
-6.26671e-10,-4.8732e-10,95.7458
-6.19872e-10,-4.77621e-10,91.2299
-6.1413e-10,-4.67586e-10,86.918
-6.22248e-10,-4.75425e-10,82.8145
-6.30914e-10,-4.82226e-10,78.9233
-6.35852e-10,-4.72673e-10,75.2484
-6.29391e-10,-4.8095e-10,71.7932
-6.21417e-10,-4.74499e-10,68.5613
-6.29988e-10,-4.69303e-10,65.5559
-6.31235e-10,-4.79025e-10,62.7798
-6.22587e-10,-4.74877e-10,60.2359
-6.24419e-10,-4.65662e-10,57.9266
-6.27067e-10,-4.74487e-10,55.8542
-6.30815e-10,-4.66253e-10,54.0208
-6.35365e-10,-4.58608e-10,52.4282
-6.29167e-10,-4.64804e-10,51.0779
-6.37243e-10,-4.67905e-10,49.9713
-6.28797e-10,-4.69278e-10,49.1095
-6.22206e-10,-4.74618e-10,48.4933
-6.25219e-10,-4.8249e-10,48.1234
-6.33492e-10,-4.8105e-10,48
-6.41785e-10,-4.82301e-10,48.1234
-6.38818e-10,-4.90156e-10,48.4933
-6.37533e-10,-4.81825e-10,49.1095
-6.46015e-10,-4.81974e-10,49.9713
-6.4704e-10,-4.73478e-10,51.0779
-6.39422e-10,-4.69378e-10,52.4282
-6.33218e-10,-4.75569e-10,54.0208
-6.26595e-10,-4.69627e-10,55.8542
-6.17721e-10,-4.71386e-10,57.9266
-6.18554e-10,-4.80561e-10,60.2359
-6.09313e-10,-4.78871e-10,62.7798
-6.01171e-10,-4.83941e-10,65.5559
-5.93816e-10,-4.77463e-10,68.5613
-5.96505e-10,-4.67808e-10,71.7932
-6.06677e-10,-4.6649e-10,75.2484
-6.00307e-10,-4.74838e-10,78.9233
-6.03147e-10,-4.8521e-10,82.8145
-6.09573e-10,-4.76262e-10,86.918
-6.18827e-10,-4.82721e-10,91.2299
-6.23002e-10,-4.71939e-10,95.7458
-6.17386e-10,-4.82368e-10,100.461
-6.26357e-10,-4.90535e-10,105.372
-6.13945e-10,-4.89967e-10,110.472
-6.24952e-10,-4.83586e-10,115.758
-6.25719e-10,-4.70585e-10,121.223
-6.31033e-10,-4.58363e-10,126.863
-6.26984e-10,-4.71382e-10,132.672
-6.28992e-10,-4.85179e-10,138.644
-6.3492e-10,-4.98141e-10,144.773
-6.32565e-10,-5.12514e-10,151.054
-6.25004e-10,-5.25327e-10,157.479
-6.13348e-10,-5.15587e-10,164.043
-5.98072e-10,-5.18239e-10,170.74
-5.98084e-10,-5.02421e-10,177.562
-5.96446e-10,-5.18468e-10,184.502
-6.09127e-10,-5.08001e-10,191.555
-6.13904e-10,-5.24059e-10,198.713
-6.11936e-10,-5.41009e-10,205.969
-6.28891e-10,-5.37226e-10,213.316
-6.26183e-10,-5.19755e-10,220.746
-6.41403e-10,-5.10172e-10,228.252
-6.56447e-10,-4.99775e-10,235.828
-6.44294e-10,-5.1384e-10,243.464
-6.59149e-10,-5.02176e-10,251.155
-6.40068e-10,-5.04153e-10,258.891
-6.30841e-10,-5.21306e-10,266.667
-6.41991e-10,-5.04983e-10,274.473
-6.35448e-10,-5.2394e-10,282.302
-6.3957e-10,-5.04024e-10,290.147
-6.56422e-10,-5.15905e-10,298
-6.37316e-10,-5.07441e-10,305.853
-6.55878e-10,-4.97262e-10,313.698
-6.60064e-10,-5.18289e-10,321.527
-6.79103e-10,-5.28713e-10,329.333
-7.01064e-10,-5.29221e-10,337.109
-7.1668e-10,-5.13406e-10,344.845
-7.33532e-10,-5.28281e-10,352.536
-7.16945e-10,-5.43819e-10,360.172
-7.39907e-10,-5.43103e-10,367.748
-7.24972e-10,-5.25332e-10,375.254
-7.33374e-10,-5.0344e-10,382.684
-7.09699e-10,-5.03894e-10,390.031
-7.05468e-10,-5.27422e-10,397.287
-6.90122e-10,-5.08804e-10,404.445
-6.85812e-10,-5.32764e-10,411.498
-6.98779e-10,-5.11911e-10,418.438
-6.7935e-10,-5.27262e-10,425.26
-6.91727e-10,-5.05584e-10,431.957
-7.13675e-10,-4.93287e-10,438.521
-7.3343e-10,-4.77403e-10,444.946
-7.12118e-10,-4.63341e-10,451.227
-6.94101e-10,-4.44995e-10,457.356
-6.72584e-10,-4.30601e-10,463.328
-6.48542e-10,-4.20556e-10,469.137
-6.51129e-10,-4.46646e-10,474.777
-6.26753e-10,-4.56722e-10,480.242
-6.49168e-10,-4.70909e-10,485.528
-6.2371e-10,-4.78869e-10,490.628
-6.42128e-10,-4.59383e-10,495.539
-6.40758e-10,-4.32471e-10,500.254
-6.43169e-10,-4.59438e-10,504.77
-6.35073e-10,-4.85402e-10,509.082
-6.35714e-10,-5.12706e-10,513.186
-6.62986e-10,-5.09846e-10,517.077
-6.35481e-10,-5.10913e-10,520.752
-6.33413e-10,-4.83368e-10,524.207
-6.45242e-10,-4.58303e-10,527.439
-6.35725e-10,-4.32183e-10,530.444
-6.17613e-10,-4.10988e-10,533.22
-6.25253e-10,-3.841e-10,535.764
-6.33451e-10,-3.57307e-10,538.073
-6.06819e-10,-3.66206e-10,540.146
-6.26385e-10,-3.45992e-10,541.979
-5.99293e-10,-3.38235e-10,543.572
-5.73568e-10,-3.49841e-10,544.922
-5.80881e-10,-3.22547e-10,546.029
-5.55043e-10,-3.34059e-10,546.89
-5.54884e-10,-3.62367e-10,547.507
-5.64369e-10,-3.35678e-10,547.877
-5.51856e-10,-3.10258e-10,548
-5.32952e-10,-2.89148e-10,547.877
-5.2047e-10,-2.63712e-10,547.507
-5.48468e-10,-2.68001e-10,546.89
-5.29941e-10,-2.46597e-10,546.029
-5.35834e-10,-2.18932e-10,544.922
-5.15916e-10,-1.98889e-10,543.572
-5.15428e-10,-1.70671e-10,541.979
-5.4171e-10,-1.80842e-10,540.146
-5.42993e-10,-1.52738e-10,538.073
-5.29884e-10,-1.7757e-10,535.764
-5.57187e-10,-1.83862e-10,533.22
-5.79591e-10,-1.67147e-10,530.444
-5.53866e-10,-1.77892e-10,527.439
-5.64607e-10,-2.03533e-10,524.207
-5.43337e-10,-1.85765e-10,520.752
-5.70384e-10,-1.9138e-10,517.077
-5.42934e-10,-1.89336e-10,513.186
-5.29045e-10,-2.1298e-10,509.082
-5.0297e-10,-2.21108e-10,504.77
-5.05532e-10,-2.48183e-10,500.254
-4.82464e-10,-2.62357e-10,495.539
-4.73071e-10,-2.37101e-10,490.628
-4.87631e-10,-2.14586e-10,485.528
-4.88128e-10,-1.87918e-10,480.242
-5.12977e-10,-1.97202e-10,474.777
-4.89469e-10,-2.09161e-10,469.137
-4.71626e-10,-1.8995e-10,463.328
-4.89087e-10,-2.0929e-10,457.356
-4.70973e-10,-2.27785e-10,451.227
-4.71152e-10,-2.02073e-10,444.946
-4.77614e-10,-1.7737e-10,438.521
-4.73454e-10,-1.52365e-10,431.957
-4.75598e-10,-1.77432e-10,425.26
-4.5071e-10,-1.79353e-10,418.438
-4.27259e-10,-1.87301e-10,411.498
-4.07405e-10,-2.01751e-10,404.445
-3.83712e-10,-1.9616e-10,397.287
-3.61507e-10,-2.05598e-10,390.031
-3.46231e-10,-2.23987e-10,382.684
-3.69907e-10,-2.23542e-10,375.254
-3.62937e-10,-2.01153e-10,367.748
-3.81819e-10,-1.8765e-10,360.172
-3.61067e-10,-1.97505e-10,352.536
-3.41184e-10,-1.86495e-10,344.845
-3.4104e-10,-2.08973e-10,337.109
-3.53915e-10,-1.90857e-10,329.333
-3.75863e-10,-1.91783e-10,321.527
-3.83719e-10,-1.71549e-10,313.698
-4.0436e-10,-1.65749e-10,305.853
-4.04986e-10,-1.8691e-10,298
-3.85124e-10,-1.8042e-10,290.147
-3.80666e-10,-2.00551e-10,282.302
-3.72824e-10,-1.81785e-10,274.473
-3.53818e-10,-1.75387e-10,266.667
-3.73584e-10,-1.75179e-10,258.891
-3.84464e-10,-1.59025e-10,251.155
-3.83615e-10,-1.3986e-10,243.464
-3.85108e-10,-1.21031e-10,235.828
-4.03676e-10,-1.20141e-10,228.252
-4.14599e-10,-1.05473e-10,220.746
-4.00233e-10,-1.16294e-10,213.316
-3.92902e-10,-1.00206e-10,205.969
-3.76212e-10,-9.53825e-11,198.713
-3.9303e-10,-9.82731e-11,191.555
-3.85784e-10,-1.13379e-10,184.502
-4.02185e-10,-1.14556e-10,177.562
-3.89375e-10,-1.04753e-10,170.74
-3.82211e-10,-9.06515e-11,164.043
-3.97714e-10,-9.07831e-11,157.479
-3.93905e-10,-7.6078e-11,151.054
-4.01796e-10,-8.86902e-11,144.773
-4.01656e-10,-1.03254e-10,138.644
-3.8753e-10,-1.05154e-10,132.672
-4.00323e-10,-9.96091e-11,126.863
-4.13816e-10,-9.76542e-11,121.223
-4.22712e-10,-1.07578e-10,115.758
-4.20799e-10,-9.46954e-11,110.472
-4.28388e-10,-8.44839e-11,105.372
-4.37883e-10,-7.64682e-11,100.461
-4.26026e-10,-7.38982e-11,95.7458
-4.15129e-10,-7.85424e-11,91.2299
-4.16207e-10,-6.70308e-11,86.918
-4.23249e-10,-5.82122e-11,82.8145
-4.26505e-10,-4.76886e-11,78.9233
-4.32304e-10,-3.86324e-11,75.2484
-4.3329e-10,-2.81782e-11,71.7932
-4.3059e-10,-1.82833e-11,68.5613
-4.30643e-10,-8.26041e-12,65.5559
-4.22193e-10,-3.29505e-12,62.7798
-4.13819e-10,1.38096e-12,60.2359
-4.12905e-10,1.07312e-11,57.9266
-4.05609e-10,5.10458e-12,55.8542
-4.10695e-10,-2.37731e-12,54.0208
-4.15952e-10,4.80066e-12,52.4282
-4.23962e-10,1.24277e-12,51.0779
-4.31023e-10,-3.7564e-12,49.9713
-4.3953e-10,-4.67716e-12,49.1095
-4.33139e-10,-1.02556e-11,48.4933
-4.39264e-10,-4.4638e-12,48.1234
-4.43934e-10,2.5151e-12,48
-4.43286e-10,1.08765e-11,48.1234
-4.41521e-10,2.66671e-12,48.4933
-4.49635e-10,3.7985e-13,49.1095
-4.56345e-10,5.5693e-12,49.9713
-4.60639e-10,-1.83225e-12,51.0779
-4.52108e-10,-3.96204e-13,52.4282
-4.44501e-10,3.95706e-12,54.0208
-4.48315e-10,1.19947e-11,55.8542
-4.39865e-10,1.52241e-11,57.9266
-4.47492e-10,2.03909e-11,60.2359
-4.38847e-10,1.67128e-11,62.7798
-4.29307e-10,1.57319e-11,65.5559
-4.19998e-10,1.26657e-11,68.5613
-4.14115e-10,4.55033e-12,71.7932
-4.03859e-10,4.54524e-12,75.2484
-4.08849e-10,-4.69356e-12,78.9233
-4.19298e-10,-2.15204e-12,82.8145
-4.21604e-10,8.61979e-12,86.918
-4.24314e-10,-2.33532e-12,91.2299
-4.35815e-10,-3.51695e-12,95.7458
-4.43231e-10,5.71895e-12,100.461
-4.52516e-10,1.35287e-11,105.372
-4.41724e-10,7.36896e-12,110.472
-4.50897e-10,-1.44747e-12,115.758
-4.59361e-10,8.45141e-12,121.223
-4.46705e-10,4.27461e-12,126.863
-4.53498e-10,1.60956e-11,132.672
-4.40404e-10,2.08856e-11,138.644
-4.27527e-10,2.69946e-11,144.773
-4.18534e-10,1.55373e-11,151.054
-4.19801e-10,3.03606e-11,157.479
-4.08196e-10,2.05589e-11,164.043
-3.93768e-10,1.48842e-11,170.74
-4.05058e-10,3.80638e-12,177.562
-3.88959e-10,2.81139e-12,184.502
-3.762e-10,-7.55998e-12,191.555
-3.74594e-10,9.11641e-12,198.713
-3.66022e-10,-5.63816e-12,205.969
-3.49448e-10,-4.32684e-13,213.316
-3.31857e-10,1.34104e-12,220.746
-3.24538e-10,-1.50869e-11,228.252
-3.42389e-10,-1.11118e-11,235.828
-3.57908e-10,-8.79586e-13,243.464
-3.6388e-10,1.70392e-11,251.155
-3.64043e-10,3.62222e-11,258.891
-3.82443e-10,4.26083e-11,266.667
-3.65167e-10,3.30025e-11,274.473
-3.78792e-10,1.82879e-11,282.302
-3.61981e-10,2.97353e-11,290.147
-3.4777e-10,4.46753e-11,298
-3.45515e-10,2.39011e-11,305.853
-3.65056e-10,1.57585e-11,313.698
-3.84072e-10,5.85612e-12,321.527
-3.84837e-10,-1.58359e-11,329.333
-3.69036e-10,-3.1096e-11,337.109
-3.67404e-10,-5.32613e-11,344.845
-3.67121e-10,-7.57384e-11,352.536
-3.46213e-10,-8.46502e-11,360.172
-3.41836e-10,-6.20981e-11,367.748
-3.19207e-10,-6.72715e-11,375.254
-3.1067e-10,-8.91113e-11,382.684
-2.86999e-10,-8.84443e-11,390.031
-3.00567e-10,-6.87613e-11,397.287
-2.82996e-10,-5.22269e-11,404.445
-3.0431e-10,-6.39891e-11,411.498
-3.22693e-10,-4.77104e-11,418.438
-3.04741e-10,-6.47645e-11,425.26
-3.04042e-10,-8.97173e-11,431.957
-2.85424e-10,-7.27973e-11,438.521
-2.66696e-10,-5.57145e-11,444.946
-2.43978e-10,-4.40573e-11,451.227
-2.34e-10,-2.03589e-11,457.356
-2.3653e-10,-4.61224e-11,463.328
-2.54936e-10,-2.76794e-11,469.137
-2.33348e-10,-4.25586e-11,474.777
-2.31567e-10,-6.88742e-11,480.242
-2.07338e-10,-5.80723e-11,485.528
-1.9597e-10,-8.22011e-11,490.628
-1.69803e-10,-7.63544e-11,495.539
-1.429e-10,-7.48171e-11,500.254
-1.53401e-10,-9.97722e-11,504.77
-1.36543e-10,-1.21113e-10,509.082
-1.53519e-10,-1.42508e-10,513.186
-1.26104e-10,-1.419e-10,517.077
-1.33287e-10,-1.15328e-10,520.752
-1.07369e-10,-1.24883e-10,524.207
-1.11355e-10,-9.74559e-11,527.439
-9.71596e-11,-1.21359e-10,530.444
-9.46824e-11,-1.49128e-10,533.22
-9.4598e-11,-1.21176e-10,535.764
-1.07744e-10,-1.45919e-10,538.073
-8.54926e-11,-1.63045e-10,540.146
-1.00652e-10,-1.39346e-10,541.979
-7.26222e-11,-1.36438e-10,543.572
-1.00784e-10,-1.38284e-10,544.922
-1.27296e-10,-1.4806e-10,546.029
-1.54846e-10,-1.41648e-10,546.89
-1.37532e-10,-1.64045e-10,547.507
-1.64397e-10,-1.73021e-10,547.877
-1.37799e-10,-1.63257e-10,548
-1.13155e-10,-1.49269e-10,547.877
-8.90274e-11,-1.64124e-10,547.507
-8.94531e-11,-1.92445e-10,546.89
-6.23011e-11,-1.84438e-10,546.029
-3.9521e-11,-1.6767e-10,544.922
-4.9589e-11,-1.41267e-10,543.572
-4.58657e-11,-1.13292e-10,541.979
-3.33778e-11,-1.38555e-10,540.146
-3.94534e-11,-1.11086e-10,538.073
-1.14019e-11,-1.09842e-10,535.764
-3.92585e-11,-1.06833e-10,533.22
-5.83764e-11,-1.27225e-10,530.444
-8.17692e-11,-1.42391e-10,527.439
-6.6723e-11,-1.19015e-10,524.207
-3.92488e-11,-1.22659e-10,520.752
-3.62342e-11,-9.52009e-11,517.077
-3.55143e-11,-6.76846e-11,513.186
-2.93864e-11,-9.44131e-11,509.082
-6.87505e-12,-7.89474e-11,504.77
2.73312e-12,-5.3505e-11,500.254
2.16327e-11,-7.28911e-11,495.539
3.92712e-11,-5.25198e-11,490.628
5.75212e-11,-7.21628e-11,485.528
7.04254e-11,-9.55063e-11,480.242
9.52373e-11,-8.61221e-11,474.777
1.02231e-10,-6.06904e-11,469.137
1.22156e-10,-7.77322e-11,463.328
1.11422e-10,-5.39898e-11,457.356
8.61759e-11,-4.82655e-11,451.227
1.08013e-10,-3.46899e-11,444.946
1.12525e-10,-5.98219e-11,438.521
9.2804e-11,-4.3896e-11,431.957
7.85588e-11,-2.31592e-11,425.26
8.9752e-11,-4.54716e-11,418.438
1.14388e-10,-4.29771e-11,411.498
1.36781e-10,-5.3051e-11,404.445
1.40201e-10,-2.89484e-11,397.287
1.33289e-10,-5.20645e-11,390.031
1.5691e-10,-5.57433e-11,382.684
1.53697e-10,-7.92043e-11,375.254
1.67364e-10,-6.01503e-11,367.748
1.61122e-10,-3.77921e-11,360.172
1.83828e-10,-3.43013e-11,352.536
