x,y
89.0654,-35.8611
92.2512,-37.2023
92.669,-36.9685
85.547,-30.5569
83.6496,-26.752
84.7482,-22.8436
83.846,-21.8863
83.7024,-20.9559
83.3199,-21.7298
82.726,-18.2373
80.7331,-28.2851
75.2366,-27.4816
72.6541,-26.6633
69.8815,-27.7079
69.2911,-26.7314
64.8437,-29.3037
63.8405,-32.9972
61.6035,-34.5589
60.8626,-35.7467
64.3681,-39.6181
64.5493,-35.1801
64.8027,-36.404
63.9491,-30.5926
62.1329,-35.8984
61.0835,-31.6379
59.2543,-29.0444
58.9131,-29.3017
59.4751,-29.372
60.7985,-29.2136
60.1346,-27.256
58.6053,-27.0373
59.7475,-28.4648
60.8874,-30.1972
61.2765,-37.4132
55.2725,-36.0795
57.8133,-34.8127
58.4834,-37.4729
58.2589,-37.4273
56.4064,-37.1274
54.6285,-41.3359
55.8016,-36.3149
53.4427,-31.5587
59.4441,-31.9865
58.9218,-25.7216
56.5337,-21.4512
57.7334,-21.6086
57.7471,-21.6196
58.4398,-20.9069
58.4488,-20.9336
58.1994,-10.1022
56.2493,-9.13549
56.6658,-10.0879
53.0665,-11.4028
54.3125,-6.47234
53.445,-5.3849
54.0737,-7.16429
60.3497,-5.04013
55.6042,-8.27437
49.2733,-13.2799
47.7421,-16.6676
48.3496,-17.0723
51.9566,-22.1933
50.3278,-23.4783
46.4563,-26.6107
46.4639,-26.4194
47.0751,-27.8229
44.0452,-28.8682
41.315,-24.7424
41.8578,-25.6646
38.9806,-25.7689
39.3055,-24.5954
38.298,-23.3397
36.1754,-22.5269
37.0543,-21.7604
37.7393,-22.195
39.4038,-21.3924
34.528,-22.0906
35.5333,-23.6976
38.7376,-21.0325
39.7454,-20.8858
40.7872,-19.1434
40.62,-19.9375
39.7656,-19.213
39.3685,-23.5883
42.3916,-17.6046
42.1278,-20.201
41.9797,-20.5994
45.1667,-18.8757
52.8007,-23.0547
55.3011,-22.8801
56.193,-17.1255
55.1677,-17.07
56.9895,-14.4596
65.0082,-11.1762
65.5357,-11.8766
63.931,-11.5292
66.1543,-10.0871
69.5348,-4.19074
68.6938,6.12414
69.5233,6.66286
69.1129,8.29543
68.3204,9.32754
68.972,5.2657
68.9447,9.55949
67.8308,8.96289
67.8598,8.97463
67.9267,8.96096
69.6719,8.89383
68.5838,9.10777
65.4603,7.82681
68.5498,9.74562
70.3435,12.1989
69.351,11.0358
74.5963,7.83434
77.4883,7.13191
75.4181,8.86563
84.8418,0.0772134
89.377,0.657742
90.8058,1.04402
89.7369,-0.605887
89.3492,-0.692452
92.8995,0.52904
90.5239,-1.31409
87.2618,0.678966
84.1567,0.639028
80.7658,-0.596251
81.8734,-0.847526
78.5247,-1.10624
79.2312,-0.798675
77.2691,-0.136772
73.5433,2.62646
75.1872,3.04162
74.0991,3.84025
77.0985,-0.564703
76.3521,0.954106
78.5167,8.97774
79.6407,5.18411
75.6706,3.22605
73.0903,5.51411
73.1747,5.55181
75.4954,-0.226561
73.1372,-1.29259
75.3947,-0.137892
77.8031,-2.20156
75.0239,-1.5846
75.86,-1.27653
76.5888,-1.3162
78.3368,-5.09798
78.257,-6.17688
76.5201,-6.99599
75.3696,-8.36338
75.1093,-8.35215
76.2317,-7.65995
76.3055,-10.5627
74.4896,-8.03944
76.9593,-10.4351
76.8425,-9.82437
84.1352,-12.3543
86.0718,-13.4674
82.7146,-13.2639
87.6628,-16.9342
88.5486,-18.2762
90.7546,-14.4122
96.2829,-15.914
94.272,-15.9027
92.1843,-12.462
90.1208,-16.5695
90.1784,-16.8493
91.098,-16.3016
90.1166,-20.0946
88.7203,-24.0235
88.9343,-24.1322
90.2217,-23.4929
87.6346,-22.0294
92.0481,-14.3046
93.0628,-12.3011
90.6432,-16.5718
92.53,-15.3075
99.6393,-14.4279
101.921,-14.0319
101.904,-13.9916
103.61,-14.2219
102.488,-20.7917
102.653,-21.3097
103.121,-22.5057
99.9085,-23.714
99.9179,-22.3692
101.837,-19.5106
103.781,-20.4553
107.781,-21.9134
110.211,-26.8494
116.774,-29.3741
117.472,-27.6918
114.393,-35.4713
114.79,-37.5103
115.476,-39.3533
114.597,-36.8554
119.296,-34.2184
120.351,-34.8033
122.241,-34.5169
122.454,-33.9424
122.393,-33.5721
119.693,-37.8472
121.913,-39.9515
119.728,-39.055
120.206,-38.3526
119.25,-41.2423
114.055,-39.9054
114.142,-39.6612
110.267,-43.4614
111.456,-45.5382
111.533,-46.4913
114.698,-45.692
114.883,-46.1344
113.383,-49.8082
113.294,-47.3091
110.892,-47.1133
110.861,-40.7578
110.139,-40.9243
109.75,-37.8864
112.696,-35.8782
116.622,-28.9288
117.13,-28.9223
117.71,-29.491
118.119,-31.3327
119.668,-31.0849
120.644,-30.022
126.454,-34.1222
123.304,-31.5039
122.296,-28.7433
122.107,-28.7839
122.128,-27.755
121.985,-25.9381
120.772,-26.3032
119.339,-26.4947
128.672,-25.1289
131.523,-33.7747
136.085,-27.9338
134.514,-25.2993
136.123,-23.0759
135.386,-25.8363
135.29,-25.2916
135.374,-26.095
135.797,-26.3484
137.681,-25.7729
137.832,-24.8264
136.186,-28.032
138.493,-25.9276
139.338,-23.0499
137.73,-24.8776
133.085,-24.3824
130.081,-19.4007
130.016,-19.4664
125.702,-21.0652
120.99,-21.7127
121.556,-26.2321
119.695,-29.7692
119.841,-29.2502
119.213,-25.9454
121.386,-26.9084
120.868,-27.274
120.782,-27.4599
115.396,-27.4724
116.22,-25.7783
114.02,-25.2977
113.824,-24.9768
118.562,-25.3709
122.724,-24.0539
118.674,-26.1821
120.163,-28.3023
121.575,-23.3655
120.808,-23.1961
121.412,-26.8845
120.274,-29.7232
117.546,-31.5943
115.247,-28.1514
117.108,-31.0119
118.67,-33.5516
119.862,-33.0639
119.713,-32.7508
120.701,-30.5356
119.006,-29.8433
114.893,-28.8497
116.671,-26.2148
115.967,-27.3544
115.367,-26.4378
123.857,-22.0684
123.789,-22.1859
122.561,-19.6047
124.664,-18.7374
124.681,-18.7738
129.304,-18.271
131.871,-15.5085
132.436,-15.0844
131.598,-9.81635
122.84,-14.4131
118.852,-12.8611
118.959,-11.6412
124.277,-14.2491
127.314,-16.321
123.742,-17.1963
125.871,-24.9975
125.103,-23.2976
129.719,-18.8956
126.791,-14.674
125.713,-14.5965
121.484,-16.3221
117.859,-15.8452
120.391,-16.7599
125.61,-13.623
126.486,-15.0104
129.434,-16.6942
133.092,-15.7847
129.513,-19.5479
126.569,-19.5112
122.886,-16.764
122.863,-16.7118
122.926,-17.6772
124.028,-17.8543
129.465,-15.0872
130.469,-14.8562
133.778,-19.7914
134.022,-21.058
137.183,-19.9381
140.206,-21.8601
140.979,-23.8531
140.317,-22.6188
140.326,-22.618
138.935,-21.5852
135.05,-26.2114
140.143,-26.9285
141.27,-26.2443
141.225,-26.6988
140.229,-23.5273
140.784,-22.2127
147.681,-18.9391
144.204,-13.9703
144.236,-14.0939
142.994,-18.6219
147.938,-13.8021
148.063,-13.5153
154.293,-7.60872
153.263,-5.07561
154.114,-6.66153
157.589,-13.8764
157.984,-13.9911
157.023,-11.7404
156.425,-8.09869
159.846,-13.0875
160.797,-13.2833
160.863,-10.657
163.261,-10.1958
164.962,-12.7367
164.782,-14.2874
169.785,-17.0695
167.013,-22.5922
163.193,-23.3894
162.295,-16.0971
162.074,-16.0816
158.102,-13.2696
158.095,-12.9436
158.891,-10.9163
158.876,-10.8968
158.259,-10.3388
157.841,-8.61286
156.306,-8.22514
160.082,-9.53518
162.708,-7.1328
167.323,-9.18948
168.508,-11.3167
167.52,-8.94867
167.698,-8.02795
167.065,-7.49661
168.497,-5.62632
168.935,-0.877562
172.529,-3.90028
176.795,-1.93347
180.55,-3.11969
177.342,-4.16931
177.506,-3.83384
178.897,-2.09653
173.708,-2.47385
170.699,-3.55219
165.925,-5.31993
167.595,-6.60495
167.792,-10.5638
167.721,-10.6914
167.561,-10.2343
170.33,-11.0647
171.483,-7.79838
171.32,-7.7374
171.133,-6.49653
175.065,-10.1291
175.698,-10.0163
175.682,-8.36659
172.883,-8.4576
178.192,-9.54003
176.675,-7.96441
176.678,-7.96028
177.561,-7.5417
178.875,-7.01539
174.683,-6.9268
173.606,-8.67206
179.529,-2.41211
178.932,-0.706022
176.197,-0.309678
174.992,-3.9994
174.99,-4.0217
174.898,-3.90665
170.263,-10.7517
170.205,-10.6537
173.581,-10.7529
169.36,-10.5374
174.846,-10.0988
179.577,-16.5453
182.451,-16.6099
182.736,-15.9626
182.791,-15.675
184.087,-14.3759
188.839,-25.2157
190.778,-24.0562
189.792,-28.3478
187.666,-24.1282
188.273,-24.5058
189.525,-24.3939
186.612,-24.5106
188.872,-24.7479
188.828,-24.7415
190.3,-24.4222
188.296,-25.1856
191.228,-28.2932
196.021,-31.9382
194.729,-31.7056
192.658,-30.5446
190.842,-32.2874
190.593,-31.0054
190.451,-34.8897
193.927,-34.7562
194.728,-34.7869
202.866,-35.9003
202.868,-35.9037
202.868,-35.8578
208.102,-30.8496
210.24,-22.6455
210.186,-24.7073
208.23,-30.0309
212.464,-32.2175
211.441,-27.5161
210.335,-26.5352
209.789,-26.4232
209.382,-26.8048
210.76,-26.2643
208.892,-31.9447
206.605,-31.7184
206.044,-30.0116
210.229,-30.278
210.949,-29.3421
216.869,-24.4281
221.61,-22.7131
222.327,-21.198
220.587,-20.1876
221.816,-24.3396
221.816,-22.0957
216.468,-19.7955
213.939,-16.1927
217.822,-18.2935
219.889,-21.4452
223.378,-18.7697
222.684,-20.3302
217.739,-15.7717
217.107,-10.1479
222.185,-9.07267
219.986,-9.68622
219.89,-9.42312
216.975,-6.59569
218.392,-5.7492
218.071,-6.6814
217.67,-6.23201
216.686,-9.04895
212.275,-10.9289
212.169,-11.3705
210.763,-12.1502
210.175,-9.56743
207.527,-9.12615
207.046,-9.34433
207.261,-10.7481
213.221,-5.09541
213.177,-5.0961
212.141,-10.4447
210.122,-12.5349
208.539,-11.0741
209.144,-11.4075
212.239,-13.0584
209.103,-10.7213
212.494,-8.34478
213.145,-8.23879
211.907,-8.43575
211.204,-8.22691
207.472,-2.13198
208.924,-6.22693
208.481,-9.73736
207.358,-12.3185
207.838,-12.8844
210.651,-12.3412
210.53,-8.82178
211.248,-8.95233
210.734,-5.82469
211.373,-8.01723
211.749,-9.63299
210.127,-7.05706
207.833,-6.67439
207.242,-6.89668
210.138,-2.14873
206.165,-4.94412
205.976,-5.11439
204.806,-5.37787
203.186,-5.56663
205.758,-5.42322
206.81,-5.86244
207.627,-5.9422
205.967,-4.59841
202.799,-3.4308
198.122,-0.40033
198.06,-0.781957
199.439,-1.72174
201.328,-6.71164
205.102,-10.386
198.038,-11.9855
195.677,-14.6066
195.54,-14.542
195.812,-13.9255
195.08,-13.8309
197.809,-16.0456
199.527,-15.1434
196.908,-15.1062
194.728,-16.1978
194.014,-15.8807
190.259,-17.8524
189.833,-17.8129
187.907,-12.1535
186.061,-10.9668
186.273,-8.9915
184.932,-8.99495
185.379,-10.2523
185.189,-11.0748
185.951,-9.93699
185.512,-10.8491
185.463,-12.2249
183.933,-7.57194
183.889,-7.58537
183.411,-7.6964
183.14,-2.29936
183.304,1.85996
180.311,0.253366
176.513,2.48566
176.191,2.35121
176.102,3.17689
172.72,3.64997
175.397,-0.810215
177.645,-1.45649
177.374,-2.77398
178.735,-2.58007
179.771,-4.31075
184.255,-5.79332
183.975,-4.67919
185.399,-5.45552
183.721,-5.1319
186.456,-2.81431
183.888,-1.58363
182.871,-3.30808
181.947,-3.28309
180.875,-1.15962
180.56,-0.912517
179.291,0.71514
179.995,1.88568
180.154,2.4396
179.001,1.34058
181.783,2.83953
181.964,0.185148
181.876,0.262932
183.816,5.2047
183.13,2.56462
181.607,3.27476
180.608,6.53416
181.771,4.53822
181.871,4.71079
190.012,0.727731
189.078,1.22344
188.781,2.09905
186.236,2.60835
184.503,-1.61577
186.594,-0.596441
186.229,-0.207592
186.005,0.373298
188.409,1.7451
189.422,1.93607
188.604,3.55917
193.315,1.51513
195.13,0.978668
189.557,2.5023
192.761,4.61701
196.878,8.46464
195.068,8.57729
198.269,18.6613
199.109,19.547
199.83,18.9761
202.867,19.8399
206.266,17.3365
205.63,16.5832
201.441,16.3187
199.521,14.221
197.218,18.4457
198.185,18.3039
198.842,21.3408
200.641,25.8555
206.18,25.6347
204.169,29.621
202.699,38.8739
203.249,38.6329
200.202,38.1646
200.628,36.9567
200.63,35.4561
200.999,36.2107
194.726,40.6157
192.556,37.8526
192.775,38.1797
190.455,37.5648
190.855,36.9814
191.023,36.5282
191.381,37.3848
190.076,35.5653
192.736,34.8672
195.081,31.8099
191.959,32.7225
191.76,33.0879
191.26,33.1528
185.655,30.5396
185.639,31.0201
184.161,31.5617
185.728,38.1455
187.151,36.0545
189.029,39.0951
190.519,40.8183
190.98,41.4742
191.095,41.4868
190.917,41.4067
190.005,39.7427
189.086,38.9777
189.197,39.1398
195.614,40.2434
193.442,36.0361
193.066,34.1928
196.17,42.587
198.879,43.783
196.672,42.0244
193.944,42.5164
193.45,42.1597
188.178,42.3833
190.554,40.1221
195.537,40.1863
200.586,40.5162
205.625,46.059
209.24,45.9917
208.55,42.0358
205.579,41.4105
205.703,41.3342
205.741,41.336
207.606,44.9322
208.427,45.2597
208.411,43.3602
206.842,42.4277
209.667,38.6201
208.954,38.7582
209.36,39.1316
207.256,41.7958
208.568,44.4211
218.929,44.8638
221.379,40.7353
221.355,40.3005
224.988,35.7285
226.53,34.5799
224.385,35.4911
226.344,38.5115
227.294,35.5973
226.975,32.9461
229.954,38.3458
230.316,33.7246
226.554,38.2231
226.34,37.6428
226.313,36.2638
228.108,37.0791
232.981,38.4568
230.749,38.5321
228.898,32.9956
226.873,33.5758
229.503,37.6073
230.11,39.4155
234.792,36.2391
235.159,37.0909
235.572,35.5343
234.502,35.3994
235.529,36.3825
235.125,35.4882
236.351,36.4157
247.287,35.9967
247.651,34.5426
244.148,37.797
244.813,37.1407
243.989,35.9575
245.701,36.9742
246.484,35.0911
246.314,34.0811
246.726,32.3902
245.929,31.8285
245.479,32.2728
238.031,35.0639
237.14,38.2645
237.185,35.0402
237.15,35.6144
236.269,38.3974
234.729,37.9941
235.02,35.3299
235.049,35.2819
236.771,39.4972
241.916,39.3901
242.765,43.0512
242.611,43.1675
242.886,43.5338
244.429,41.9011
241.233,35.9104
241.081,35.933
242.799,35.0014
244.572,34.5524
245.633,36.1195
248.087,34.2046
249.655,36.3149
247.973,35.9422
252.244,38.7814
249.846,38.831
251.226,38.6487
251.15,38.7377
256.437,39.1428
258.04,45.9286
256.602,48.1441
260.722,50.8952
257.929,47.2615
253.319,42.2269
259.585,39.4475
259.206,39.7814
263.099,36.1163
261.954,37.2097
265.739,35.1814
266.872,36.2432
266.426,38.7265
265.648,41.9749
271.218,44.3337
270.195,43.2723
269.074,43.6044
271.077,49.1469
267.211,51.0627
268.982,52.3915
267.013,48.6633
263.236,48.1221
261.614,45.0696
261.565,45.0948
260.197,40.7541
264.751,35.3864
264.819,35.6349
265.165,36.2852
265.571,36.1847
256.941,36.44
257.224,36.245
253.245,33.7453
251.152,37.3958
251.632,39.1264
251.496,39.2757
252.329,40.4798
250.795,40.7817
249.831,40.6778
256.691,38.0672
255.705,36.5861
261.098,30.9171
260.974,29.3425
254.722,32.1585
255.239,31.8222
253.624,38.5083
253.073,37.7835
253.064,35.4822
254.303,34.4209
254.234,32.7696
254.206,32.7121
254.693,32.5047
255.765,29.8097
250.19,31.8433
249.827,34.9862
250.972,33.683
254.155,36.8078
254.295,39.4924
257.646,38.4305
258.04,41.3822
260.172,41.4216
260.218,43.0701
258.235,42.6375
257.803,48.0755
258.587,48.1842
263.672,49.2396
262.329,49.1756
262.026,51.5835
261.73,50.6702
264.2,52.0723
264.316,51.7744
266.788,54.0325
263.45,53.0271
261.633,53.0712
263.278,54.9912
263.107,55.4905
262.426,58.231
268.457,66.9668
271.099,63.7984
269.735,62.3323
269.716,61.3903
272.393,64.5555
271.98,63.6852
266.175,59.1764
266.625,58.1881
265.983,64.7479
263.141,60.0635
260.186,64.1188
266.151,61.9899
266.886,62.1429
267.678,61.455
267.612,61.5136
272.67,60.7335
272.569,54.5717
269.846,57.5145
264.954,53.4386
264.778,49.3312
259.637,48.7578
259.087,47.9734
257.829,45.0744
257.638,44.0177
256.609,45.9541
256.825,50.2076
258.474,48.8693
259.852,48.8646
260.359,51.3515
260.241,51.6372
257.378,48.2942
258.716,47.5398
255.787,44.0596
257.556,46.7232
253.013,50.1794
253.452,46.9663
256.053,52.3616
260.059,52.4286
258.287,51.2703
257.302,53.0684
263.033,55.6236
258.283,53.8429
262.304,51.6672
255.538,52.8657
255.668,52.7997
256.534,52.0417
258.572,50.9309
258.68,50.7213
256.977,51.1158
261.132,53.6979
261.382,55.0833
262.7,53.553
258.259,51.1997
254.831,47.8981
258.079,47.1634
255.242,49.2307
256.221,45.6545
256.434,46.8243
255.929,46.7057
256.174,46.7669
259.948,58.2054
259.622,58.5095
259.753,58.3247
255.737,53.6781
254.713,51.1996
258.604,50.1112
258.502,54.3646
259.298,50.582
254.785,50.6064
254.986,49.9817
259.795,54.9685
263.152,55.1987
263.346,55.1597
265.647,54.658
260.796,52.7278
263.571,57.9641
261.306,63.452
257.449,63.7531
254.321,65.2191
254.775,64.7092
254.456,63.0849
258.742,58.124
251.718,59.0415
252.171,57.0871
252.072,57.6174
251.662,57.8869
252.045,58.6037
251.67,59.7214
251.864,59.31
250.946,59.5004
250.564,55.285
250.639,55.3119
253.332,59.9382
253.292,59.6678
254.464,66.0338
248.598,63.4271
248.344,63.5827
249.593,61.1689
249.851,61.1234
251.385,60.7437
251.204,63.1781
250.385,61.4173
247.827,61.1161
243.808,60.0946
244.875,59.6497
243.394,58.1023
243.025,57.8029
242.64,58.521
239.842,54.017
238.03,54.5525
241.242,55.9139
241.794,54.9588
246.213,53.4618
236.773,56.9665
234.592,57.2429
233.998,57.6108
236.681,58.7908
237.288,59.1662
237.623,58.3537
242.127,58.8374
241.469,56.4722
239.49,54.1949
241.806,51.4946
241.806,51.3547
245.893,52.6747
245.638,54.9586
243.119,56.473
241.336,54.5031
232.246,52.6828
232.362,52.1239
229.6,48.7707
231.037,51.7884
224.857,51.4309
235.277,49.9191
234.913,49.0856
230.131,44.8446
225.896,40.3401
224.62,41.8809
218.353,43.0867
217.927,37.5924
215.45,35.3576
215.276,36.3066
213.415,39.3975
218.057,42.5301
217.841,47.3216
218.979,49.7092
220.189,52.3528
217.768,55.3641
221.532,54.4943
225.655,54.5707
226.736,51.456
225.968,53.9934
227.606,55.1782
228.618,55.3217
226.144,58.6046
230.34,56.7996
228.137,53.3154
229.051,52.4869
233.167,55.005
228.45,57.1311
227.768,60.5901
225.069,61.3705
223.037,60.3183
224.647,63.4693
221.724,61.8026
221.425,62.9966
221.312,63.1764
221.056,64.7674
221.587,63.7413
219.554,61.6707
212.707,55.2237
211.53,52.5299
211.639,55.6946
207.392,55.1981
206.384,56.5417
207.693,57.6775
206.043,61.1693
205.394,61.4964
205.37,60.1212
208.7,59.996
209.782,62.0059
211.37,59.7272
212.383,59.4406
216.734,62.2664
217.003,63.5206
215.574,69.4529
210.783,71.7295
210.73,71.8377
207.313,70.7612
204.024,67.1545
203.207,64.3044
203.893,67.5446
202.936,65.1962
202.259,64.8889
202.656,64.4848
202.365,63.8111
202.906,56.6657
205.671,59.2856
204.651,55.0464
203.429,54.692
211.476,56.6441
211.059,56.7227
211.198,54.075
213.961,58.5221
214.506,57.6803
215.503,61.0727
213.497,58.3943
214.186,57.1554
212.578,55.4043
216.77,54.4339
217.448,53.5974
217.932,52.6335
226.129,52.4043
226.024,52.3804
222.116,54.544
219.993,53.6437
220.515,54.3888
222.232,48.0707
222.304,48.6569
222.109,48.2204
222.835,49.5966
224.127,48.492
224.744,53.7651
224.678,53.2886
227.896,54.6101
228.126,52.7949
225.752,57.5311
227.245,62.5154
222.228,57.2954
220.937,58.8733
220.197,57.4665
220.873,56.1472
216.805,61.7199
216.094,61.0405
224.646,62.3428
225.038,62.1336
227.121,62.5959
225.368,63.9549
225.131,66.7357
225.76,66.2011
223.194,68.2117
223.395,65.1323
225.763,68.321
226.227,67.9476
224.867,67.1891
224.186,69.1597
226.349,68.501
226.655,68.9732
226.543,61.2056
231.565,57.7171
227.33,59.751
230.413,60.2729
231.813,62.2252
234.1,64.6881
236.779,62.8646
234.432,62.1208
235.953,70.0227
240.715,65.5868
241.59,66.7062
245.687,68.071
245.198,66.0876
246.242,63.5497
243.156,66.9864
244.92,69.7721
244.841,69.7427
242.882,70.5471
244.902,65.0107
243.982,65.3345
243.321,66.2274
242.322,61.5784
245.216,61.5982
246.004,62.7783
245.662,61.5236
249.116,58.3905
249.037,58.4927
253.739,61.3816
257.267,61.1328
258.522,68.1796
264.331,66.1339
259.449,64.9579
259.591,64.8476
261.242,69.951
260.895,67.9393
258.279,70.6568
258.412,70.8337
256.819,69.2845
255.369,68.4788
254.998,66.2371
256.138,62.6909
253.534,62.0846
252.413,63.1233
250.059,64.19
253.896,65.8373
249.203,65.2176
247.239,66.6783
250.269,69.0492
252.32,68.2153
254.442,68.4608
251.743,72.6968
246.129,71.5704
250.848,69.2685
251.763,70.3555
251.595,70.1478
247.006,70.1278
246.696,70.2832
246.137,69.7895
249.135,71.5478
246.205,75.9969
245.451,81.225
246.903,87.3827
242.05,81.5764
241.312,76.2225
241.724,73.5072
237.84,74.1325
240.216,75.4779
239.224,79.4505
238.684,80.8878
238.251,80.6942
237.919,81
237.166,78.5756
234.887,77.5096
237.217,77.3465
232.968,80.4524
230.65,80.6145
227.798,81.6087
228.338,82.4762
225.485,89.2482
223.89,91.6202
223.204,92.3579
228.807,94.4679
227.016,95.095
226.849,97.8301
228.191,93.5719
229.586,92.4628
230.461,93.2633
232.108,96.5565
230.018,100.227
232.217,98.88
230.712,93.4317
230.431,92.847
231.525,90.6845
232.736,90.9898
232.61,90.5977
235.059,94.1015
230.85,95.1824
230.351,95.4096
229.644,95.4306
232.202,93.4356
228.357,92.2454
228.631,97.9824
223.284,96.5211
235.082,98.9872
245.246,103.684
244.345,104.098
243.83,103.404
246.165,99.0749
253.582,99.3463
255.055,97.9276
255.226,98.7674
255.36,98.9508
255.516,102.545
250.212,109.021
249.348,108.324
248.901,108.214
248.368,109.29
248.359,109.254
248.465,109.175
246.605,109.614
249.244,110.955
250.278,111.611
255.026,111.39
255.407,111.54
254.619,113.216
251.048,112.486
252.03,113.762
251.621,113.687
250.554,113.07
250.278,111.651
252.607,115.843
252.43,115.501
257.019,112.222
251.01,110.579
249.961,113.785
250.476,113.985
249.14,113.581
251.415,117.516
251.387,117.504
245.787,119.813
243.503,119.475
242.194,118.241
235.105,119.824
239.763,120.478
249.327,121.552
250.138,123.035
251.018,129.037
245.215,134.481
245.86,135.389
241.838,136.487
242.051,136.472
243.611,149.232
239.366,148.987
236.56,152.448
234.82,149.141
232.783,150.913
232.852,150.948
232.893,150.923
235.79,152.033
233.581,151.381
233.549,151.413
239.726,150.843
237.197,151.669
233.059,148.442
236.457,146.502
233.758,146.793
235.362,147.377
229.261,143.284
231.622,143.146
230.369,145.894
227.459,152.121
227.261,146.655
227.801,147.732
227.565,153.155
229.945,151.029
228.008,154.91
226.805,154.196
230.949,157.422
232.962,157.189
232.996,157.181
234.979,152.469
230.28,149.916
230.597,147.672
227.785,145.031
232.281,146.575
221.913,147.247
221.918,145.649
222.584,145.109
218.487,154.071
215.389,153.845
213.931,151.994
214.226,150.367
214.974,148.247
209.667,151.62
210.118,154.951
209.818,155.563
210.519,155.833
210.727,155.604
211.266,159.148
210.901,159.316
207.907,164.201
208.84,160.098
208.516,161.878
208.93,158.282
210.908,159.294
210.913,159.258
206.485,159.801
202.696,157.873
201.889,157.507
203.725,153.509
202.997,158.624
202.066,156.324
202.27,156.469
200.561,159.635
201.055,160.612
196.832,158.477
194.783,167.313
194.252,165.729
192.338,161.243
191.731,161.18
191.824,161.229
191.908,161.236
191.498,160.81
191.525,162.201
189.669,161.888
187.344,161.741
188.157,159.786
187.132,157.404
185.844,159.268
188.998,158.909
182.659,156.572
182.008,155.43
183.211,156.454
186.572,156.19
185.406,156.387
184.698,157.066
189.42,161.526
190.192,164.053
186.083,162.842
184.547,161.614
184.521,160.101
183.713,160.872
184.44,160.08
184.795,160.981
190.571,161.043
190.003,159.692
187.918,168.485
188.332,168.769
186.763,174.338
188.269,171.021
192.705,176.733
192.107,175.302
188.684,173.737
188.256,174.398
185.115,174.288
184.938,173.205
184.524,172.463
190.216,178.87
189.617,179.377
193.453,181.735
194.49,183.68
186.74,184.693
187.449,184.674
187.285,182.862
189.313,185.424
187.224,189.195
183.38,186.084
183.32,189.371
185.525,185.711
185.122,183.975
184.93,183.569
184.118,183.214
185.335,183.739
182.843,186.72
180.657,185.079
180.153,182.982
179.719,184.287
179.062,181.387
175.693,184.871
173.935,187.307
169.657,190.871
163.405,189.218
159.695,190.608
163.306,193.398
165.798,186.287
163.405,186.4
164.347,186.159
156.632,184.946
157.527,185.889
153.985,181.048
159.962,180.097
159.462,179.927
159.975,179.465
156.771,180.575
152.814,184.888
151.827,188.307
149.356,188.832
149.385,188.82
151.359,190.759
152.075,189.987
159.533,195.812
159.342,196.224
158.961,196.442
158.666,195.987
158.624,197.019
156.973,198.146
156.045,198.544
154.17,195.639
158.813,194.94
154.813,200.857
158.85,195.412
154.375,190.662
154.375,190.662
156.08,190.218
156.842,187.557
155.665,186.491
161.866,188.076
156.127,190.115
153.984,192.082
153.993,192.082
155.741,190.674
155.791,194.125
153.248,192.331
153.529,193.44
155.35,188.939
155.545,189.006
152.85,190.095
154.658,192.443
153.88,197.6
151.317,190.454
145.968,183.016
144.675,181.399
146.571,180.795
147.061,179.509
143.625,184.262
144.062,182.712
143.544,180.856
148.115,185.41
150.384,187.194
149.428,189.626
152.534,190.389
158.352,189.607
163.269,184.061
165.432,186.913
166.063,191.033
168.103,191.942
164.368,193.295
165.077,191.838
163.641,189.91
162.876,189.113
166.059,192.378
166.493,185.745
169.269,187.267
170.656,189.539
170.25,187.372
174.948,187.006
174.863,186.127
171.452,186.012
173.623,191.665
172.554,192.216
171.788,188.686
176.956,185.505
180.976,192.546
182.164,194.254
186.945,192.448
190.765,189.319
191.02,189.208
190.521,188.533
184.65,184.326
182.067,185.082
183.883,185.602
182.801,183.852
182.802,184.653
181.455,183.311
181.628,178.758
181.507,177.034
180.262,178.608
180.337,178.316
178.166,177.922
177.783,175.01
179.748,179.91
179.756,179.924
179.91,179.794
180.508,172.031
180.315,172.119
183.681,174.783
183.075,175.355
183.057,170.789
188.281,172.431
187.908,169.998
188.775,171.413
187.63,170.725
187.389,170.639
186.918,165.476
192.32,161.986
192.179,168.7
192.88,168.658
191.708,165.111
193.676,164.891
196.883,162.869
198.542,162.459
196.558,160.806
195.709,156.901
197.702,154.818
198.946,152.731
199.203,152.359
199.301,153.678
193.504,154.596
192.584,154.302
197.729,153.102
200.017,153.754
195.198,154.33
197.705,154.503
192.424,152.016
199.544,147.348
199.025,151.741
198.718,150.658
198.424,148.925
198.858,149.13
196.241,149.777
192.993,154.553
189.457,154.923
186.512,153.269
186.33,153.567
187.125,154.654
188.45,153.613
188.519,155.019
187.469,154.823
187.56,155.166
194.816,157.97
194.075,155.795
189.775,155.323
186.021,153.667
186.301,156.192
188.774,154.696
187.118,157.553
188.699,157.792
184.8,154.899
184.964,156.781
184.47,157.11
185.73,158.353
186.271,156.105
189.765,151.595
188.813,144.751
187.647,147.505
185.641,148.836
184.998,149.269
184.727,149.299
184.578,150.049
183.808,149.059
184.549,150.064
189.131,154.436
189.245,154.878
188.937,154.596
189.055,154.442
191.002,155.756
189.406,153.84
189.716,153.511
189.684,153.833
195.82,157.354
